Time,3.7849298500241892,3.620367682631833,3.455805515239477,3.291243347847121,3.1266811804547654,2.962119013062409,2.797556845670053,2.6329946782776967,2.468432510885341,2.303870343492985,2.1393081761006285,1.9747460087082727,1.8101838413159166,1.6456216739235605,1.4810595065312044,1.3164973391388484,1.1519351717464925,0.9873730043541363,0.8228108369617803,0.6582486695694242,0.49368650217706816,0.3291243347847121,0.16456216739235605,0.0,-0.0,-0.16456216739235605,-0.3291243347847121,-0.49368650217706816,-0.6582486695694242,-0.8228108369617803,-0.9873730043541363,-1.1519351717464925,-1.3164973391388484,-1.4810595065312044,-1.6456216739235605,-1.8101838413159166,-1.9747460087082727,-2.1393081761006285,-2.303870343492985,-2.468432510885341,-2.6329946782776967,-2.797556845670053,-2.962119013062409,-3.1266811804547654,-3.291243347847121,-3.455805515239477,-3.620367682631833,-3.7849298500241892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-2.4095043221877002e-21,-2.9272035527837e-21,-1.5658087047365e-21,4.4848651171143e-21,1.9463233503792e-20,4.788337049895e-20,9.0660197845526e-20,1.3660241707930998e-19,1.4789922132919998e-19,4.1148442635964e-20,-3.2723554528481e-19,-1.1489448638736001e-18,-2.5835432236103e-18,-4.5500416385464e-18,-6.3302207625505e-18,-5.9767190555991e-18,3.2330884395673e-19,1.8461207218036e-17,5.5236842654774e-17,1.142834495184e-16,1.8727795120369003e-16,2.3933170556556e-16,1.9028007450021e-16,-1.0015240334021e-16,-1.0015240334021e-16,-8.248802938847602e-16,-2.1679032508913002e-15,-4.1463464837369e-15,-6.3186819507117e-15,-7.3630015990976e-15,-4.633054027534601e-15,6.0139557729147e-15,2.9565762726797e-14,6.9577121150285e-14,1.2341218423428998e-13,1.7459508770164e-13,1.8357382427432e-13,8.025423512265e-14,-2.3543000403021e-13,-8.6531191580589e-13,-1.8471951712404e-12,-3.0452612228011e-12,-3.9904065612985e-12,-3.7292420330821e-12,-7.576708164464499e-13,6.7707205445771e-12,2.0351042482943e-11,3.9761785864833e-11
2.0,-6.6542451377655e-21,-7.903030574455101e-21,-3.7427642925754004e-21,1.3662464154919e-20,5.5957552597058e-20,1.3518373100101e-19,2.5272511188442e-19,3.7542929712880002e-19,3.9541168765567e-19,7.8474971915904e-20,-9.7335795274119e-19,-3.2822897228598e-18,-7.2627173989336e-18,-1.2632241032017e-17,-1.7306260079935e-17,-1.5772261367769e-17,2.6124087936099006e-18,5.4070250068002e-17,1.5691748411775002e-16,3.1994510242359004e-16,5.1778113464487e-16,6.504859794539701e-16,4.9270423128558e-16,-3.4475040184423004e-16,-3.4475040184423004e-16,-2.3890890224522007e-15,-6.127476156513501e-15,-1.1561323820145999e-14,-1.7394681332462e-14,-1.987777645029e-14,-1.1619338809479e-14,1.8801504307595e-14,8.48875306901e-14,1.9573864972345e-13,3.4277270441769e-13,4.786857943118899e-13,4.9185094676143e-13,1.8763265084575e-13,-7.0596606989611e-13,-2.4606759834891e-12,-5.1624370166342994e-12,-8.405785678010499e-12,-1.0863759066355e-11,-9.8715248166182e-12,-1.2896969276485e-12,1.9880580036841e-11,5.7543350626187e-11,1.1069398355736e-10
3.0,-1.2081223078229e-20,-1.3934194745062002e-20,-5.464134946672801e-21,2.7727386894552e-20,1.0664520814501e-19,2.5218046284251e-19,4.6423777738067e-19,6.775001825434399e-19,6.8818741199559e-19,6.2257919375554e-20,-1.9261704996542e-18,-6.208888716692501e-18,-1.3478534358248e-17,-2.3088718884104e-17,-3.1024428229849e-17,-2.6970545361853e-17,8.653724825664101e-18,1.0519692415257e-16,2.9486695422056e-16,5.908070718768901e-16,9.415358580115202e-16,1.1574486092897001e-15,8.203534073829201e-16,-7.805037018861401e-16,-7.805037018861401e-16,-4.5898830742629e-15,-1.1444943028898e-14,-2.1244512782071e-14,-3.1462220946915e-14,-3.5065095253372e-14,-1.8443582133219e-14,3.9095956724076e-14,1.6146047502122e-13,3.6355788172057e-13,6.2676700751145e-13,8.607858308173099e-13,8.5844349399558e-13,2.6416335704195e-13,-1.4063297899677e-12,-4.6210367775774e-12,-9.4948526651887e-12,-1.5226128668257e-11,-1.9330703094462e-11,-1.6922126900128e-11,-5.307047089593999e-13,3.868380413914e-11,1.0727957977534e-10,2.0255593941664003e-10
4.0,-1.6680776361899e-20,-1.8482064457695e-20,-5.112471258289201e-21,4.3621833062838e-20,1.564732645144e-19,3.605199060034e-19,6.5088167000907e-19,9.2804085769867e-19,8.9623118126731e-19,-5.9959340902814e-20,-2.9489252127225e-18,-9.027782147737e-18,-1.9144676701971e-17,-3.2164718784415e-17,-4.2126290495643e-17,-3.4229308274181e-17,1.9034186276099e-17,1.5800537843968e-16,4.2527298753422006e-16,8.339010388203402e-16,1.3030170010583e-15,1.556055629531e-15,9.991663339219002e-16,-1.3567527896161e-15,-1.3567527896161e-15,-6.7941382210624e-15,-1.6384073468573e-14,-2.9800346297368e-14,-4.3242017398642e-14,-4.6591523854977e-14,-2.0710608288376e-14,6.2907378888025e-14,2.3619230223343e-13,5.1684503108814e-13,8.7376297520578e-13,1.1743866415716e-12,1.1242189128952e-12,2.2807436341106e-13,-2.1710363007057e-12,-6.680929070773799e-12,-1.3385260975860002e-11,-2.105623346072e-11,-2.6117145497145e-11,-2.1704474052005e-11,2.461098531726e-12,5.8223934960021e-11,1.5374798307892e-10,2.8374412595851003e-10
5.0,-1.9619942303753e-20,-2.0538714829036e-20,-2.1603492335046002e-21,5.9763813280896e-20,1.9866000094110001e-19,4.4358962272528e-19,7.813180694727799e-19,1.0800588013669e-18,9.6918328172163e-19,-3.0066332999641e-19,-3.925451696610001e-18,-1.1337804105383e-17,-2.3365453519230002e-17,-3.8292427593810004e-17,-4.8448676903115e-17,-3.5546522900714e-17,3.3518851641302e-17,2.0592789513052003e-16,5.2884409506867e-16,1.0096852106743e-15,1.5379850640531003e-15,1.7652390332825004e-15,9.6700656063973e-16,-2.0326627249522002e-15,-2.0326627249522002e-15,-8.708480630107101e-15,-2.0188653791926e-14,-3.5798816460556e-14,-5.0579472293564e-14,-5.1991552833169e-14,-1.6973655044964e-14,8.7919173731654e-14,2.9858765860644e-13,6.3139068371768e-13,1.0413726210346998e-12,1.3603246265793998e-12,1.2285562124701e-12,5.6727118363806e-14,-2.9122255407746e-12,-8.3363711118306e-12,-1.6197733309841e-11,-2.486361368841e-11,-2.9893296702609e-11,-2.3021278109369e-11,7.8120765326179e-12,7.6008544915471e-11,1.8982024937148e-10,3.4062320104663e-10
6.0,-2.081381755187e-20,-2.0074948446286e-20,3.2087966370654002e-21,7.5470587762965e-20,2.3161521334244e-19,4.9851051065543e-19,8.514611047899699e-19,1.1297071900899e-18,9.0769349065363e-19,-6.4591030678437e-19,-4.8142372113285e-18,-1.3052426591649e-17,-2.5998522618868e-17,-4.1292546291198e-17,-4.9864694635897e-17,-3.1063801024125e-17,5.1303779817459e-17,2.4693507029668e-16,6.0176275983068e-16,1.1124716327743e-15,1.6402225791822001e-15,1.7824596889111e-15,7.337242070594301e-16,-2.7719465362389998e-15,-2.7719465362389998e-15,-1.0252812604505e-14,-2.2722141410938e-14,-3.9056949246914997e-14,-5.3307946765041e-14,-5.1269516743251e-14,-7.6875666221117e-15,1.1282900074016e-13,3.4608818609857e-13,7.032399509606899e-13,1.1248953910331e-12,1.4153361583489998e-12,1.1740995287634e-12,-2.3421900363645e-13,-3.5933011891527e-12,-9.5247436634392e-12,-1.7847559502604002e-11,-2.6565649752608e-11,-3.0635513223456004e-11,-2.1006142241234e-11,1.5098712010059e-11,9.1194756592032e-11,2.1419325084172e-10,3.7161895781623e-10
7.0,-2.0624210607434e-20,-1.7610644386282e-20,1.0500956693166e-20,9.084699098255701e-20,2.5728260445404e-19,5.311841289164399e-19,8.7396135148653e-19,1.0985389936971e-18,7.402797099896499e-19,-1.0729688104669e-18,-5.6322182599684e-18,-1.4294784899777e-17,-2.7376862633072e-17,-4.1828020186218e-17,-4.7427684931313e-17,-2.2054578278338e-17,7.1592668819212e-17,2.8233127172587005e-16,6.5033483781738e-16,1.1576602287337e-15,1.6382624745226e-15,1.6499105786952001e-15,3.4542065614219e-16,-3.5550227525851e-15,-3.5550227525851e-15,-1.1497172159679e-14,-2.4246788852951e-14,-4.0158850690239e-14,-5.2435728212866e-14,-4.5808928920852e-14,5.802745302833401e-15,1.3739749075763e-13,3.8154920745264e-13,7.4127781640307e-13,1.1425040615248e-12,1.3686584181842998e-12,9.9791979453964e-13,-6.1345233561467e-13,-4.2188959072936e-12,-1.0337478327637e-11,-1.8580580144664e-11,-2.6626551647212e-11,-2.9039628045209e-11,-1.6469546927593e-11,2.3748986764779e-11,1.041386187233e-10,2.2920164314082e-10,3.8229071858632e-10
8.0,-1.9487574569864e-20,-1.3740245142216e-20,1.9225686835343e-20,1.0625181192714e-19,2.7840903677208e-19,5.4926537872561e-19,8.6449861600626e-19,1.0121842835604e-18,4.9886032661264e-19,-1.5610658831506e-18,-6.4129457574679e-18,-1.5233899727101e-17,-2.7925759698492e-17,-4.0709646880417e-17,-4.2371553196045e-17,-9.9091402262548e-18,9.376246169278e-17,3.1429037380415003e-16,6.8300658522687e-16,1.1646309459684001e-15,1.5665345815678001e-15,1.4162340248092e-15,-1.4906476306249e-16,-4.3721197572379e-15,-4.3721197572379e-15,-1.2548291620865e-14,-2.5106453973164e-14,-3.9829133821976e-14,-4.9162974313929e-14,-3.7177524010067e-14,2.2126320593048e-14,1.6179598994269998e-13,4.0908102559816e-13,7.569339775564199e-13,1.1164334076615e-12,1.2546089847136e-12,7.4123473117205e-13,-1.0507110586603e-12,-4.8070639040543e-12,-1.0901210910953e-11,-1.8708244902997e-11,-2.5607578733267e-11,-2.5912137961499e-11,-1.0294986765412e-11,3.3253679347297e-11,1.1554168906615e-10,2.3797815343541004e-10,3.7956775257689004e-10
