Time,-5.75,-5.5,-5.25,-5.0,-4.75,-4.5,-4.25,-4.0,-3.75,-3.5,-3.25,-3.0,-2.75,-2.5,-2.25,-2.0,-1.75,-1.5,-1.25,-1.0,-0.75,-0.5,-0.25,-0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75
9.0,8.0677752369415e-17,-2.0871069662013003e-16,-9.6869908238781e-16,-2.2638504088408003e-15,-3.4806098148820002e-15,-2.507202291124e-15,4.8804410718687e-15,2.3975205348796e-14,5.590877979669e-14,8.5785672200222e-14,6.5570065121172e-14,-9.613850181782e-14,-5.072170711041199e-13,-1.1813019733976998e-12,-1.8057344052981998e-12,-1.4463906735650998e-12,1.5872357859635999e-12,9.166852360456899e-12,2.1337102162726e-11,3.2527019902753e-11,2.7071555333683e-11,-2.1797645118915e-11,-1.4163333326444e-10,-3.2997023399076005e-10,-5.010067185685101e-10,-4.3008949945449006e-10,2.4519124855337003e-10,1.8695050258529e-09,4.3655307241302e-09,6.5990399142141e-09,5.8082344657082e-09,-2.1076559647802e-08,-4.9410273682705e-08,-7.4334915880254e-08,-6.6752491643919e-08,1.479090982185e-08,2.0288948082135e-07,4.7841484617515e-07,7.1616269601538e-07,6.5346112849448e-07,-5.9516224861782e-08,-1.6670818023078e-06,-3.9626798591638e-06,-5.9016031735123e-06,-5.4527954613437e-06,-9.805146872579e-08
10.0,5.2174550483472e-17,-2.6141091935295003e-16,-1.0257584275269e-15,-2.2434644161456e-15,-3.2041968949835002e-15,-1.7271042143324e-15,6.272773902581e-15,2.5424272437682e-14,5.5362037794205e-14,7.9045559184435e-14,4.72346476921e-14,-1.2774347828163e-13,-5.388622311983499e-13,-1.1688741707863e-12,-1.6648895747236998e-12,-1.0765690860430999e-12,2.2036697285401e-12,9.761650123207499e-12,2.1098552641748e-11,2.9999565731558e-11,2.0663746282687e-11,-3.2122761568857e-11,-1.5124541794242e-10,-3.2606369367198e-10,-4.6211719421719005e-10,-3.3478814216468004e-10,3.9380294457157004e-10,2.0031674809407e-09,4.3112784022924e-09,6.0860802960118e-09,4.5917862420093e-09,-2.2676022870376e-08,-4.8771423387233e-08,-6.853640026135e-08,-5.34292531577e-08,3.4301327847795e-08,2.1936048302491e-07,4.7203888118102e-07,6.6000304341801e-07,5.2827245645498e-07,-2.3742763694746e-07,-1.8130366295427e-06,-3.9087839475496e-06,-5.4356893776326e-06,-4.4438182070246e-06,1.2949173868097e-06
11.0,2.3544498511194e-17,-3.1560458340141e-16,-1.0871055353387e-15,-2.2312223173915e-15,-2.9380016207282e-15,-9.4998755841129e-16,7.691991749297301e-15,2.6967659235139e-14,5.5014704379374e-14,7.259700369539e-14,2.9115697369214e-14,-1.5967268402186e-13,-5.722260901906e-13,-1.1605972209911e-12,-1.5310917340269e-12,-7.1415540131896e-13,2.8208543005875996e-12,1.0382313290666e-11,2.0934767455579e-11,2.7611467944335e-11,1.4431531641332e-11,-4.2366614158324e-11,-1.6116049959292e-10,-3.2328039277045005e-10,-4.2554456323723e-10,-2.4276148266584003e-10,5.399414534298201e-10,2.1393921236597e-09,4.2713333430909e-09,5.6056720246551e-09,3.4251278000003e-09,-2.4286015346741e-08,-4.8286884375933e-08,-6.3125337655918e-08,-4.073357861271e-08,5.3158735166204e-08,2.3573133570531e-07,4.6706898298485e-07,6.0775762778359e-07,4.0970345051221e-07,-4.0796650953231e-07,-1.9562670046098e-06,-3.8656721430048e-06,-5.0033737634931e-06,-3.4936127641666e-06,2.6195476983603e-06
12.0,-4.3785029827852e-18,-3.7130457211080004e-16,-1.1559987839512e-15,-2.2374104174764e-15,-2.7021847450262e-15,-2.0076855847777001e-16,9.134553234661201e-15,2.8684770477251997e-14,5.5123592953474e-14,6.6943736273563e-14,1.1845317980275e-14,-1.9175732093777998e-13,-6.089572326423399e-13,-1.1619431113576999e-12,-1.4150165032056999e-12,-3.7268442732015e-13,3.4337698763668996e-12,1.105780534156e-11,2.094503980787e-11,2.5557085619398e-11,8.6230897767342e-12,-5.2418209258903e-11,-1.7181352232134003e-10,-3.2316794377086005e-10,-3.9431729918469006e-10,-1.5789299279934002e-10,6.8161470613676e-10,2.2837318604841e-09,4.266335529041e-09,5.1981493507527e-09,2.3600753281959e-09,-2.5966654059965e-08,-4.8191987654535e-08,-5.8560942536232e-08,-2.9255300532322e-08,7.1002873311294e-08,2.5255262059807e-07,4.6579895208089e-07,5.638962737939e-07,3.0348457503085e-07,-5.6742723833606e-07,-2.1010248142172e-06,-3.8524567943255e-06,-4.641857577962e-06,-2.6497172102973e-06,3.8437114783748e-06
13.0,-3.1031904389956e-17,-4.2877317431303003e-16,-1.2354440584989001e-15,-2.2705654247689002e-15,-2.5123533078232e-15,5.0336937864225e-16,1.0604222539882e-14,3.0649519966921e-14,5.5902479422382e-14,6.2477618176913e-14,-4.133117714938e-15,-2.2401097516054999e-13,-6.5060660386651e-13,-1.1774822396232e-12,-1.3250181796293998e-12,-6.1790400840614e-14,4.0412265971703995e-12,1.1815827410198e-11,2.1212923082982e-11,2.3989978995953e-11,3.4181982425362996e-12,-6.2235958649209e-11,-1.8362808512073002e-10,-3.2703570647108e-10,-3.7083441006876e-10,-8.3018273526051e-11,8.1790244798469e-10,2.441693995666e-09,4.3137969671218e-09,4.8955327293766e-09,1.4347039669848e-09,-2.7778914880389e-08,-4.8686992609582e-08,-5.5208426350009e-08,-1.9429991597258e-08,8.7633383232718e-08,2.7039863423736e-07,4.7018684420858e-07,5.3197900070778e-07,2.1386403438896e-07,-7.1364616828215e-07,-2.2519058188424e-06,-3.8855103434803e-06,-4.3808120027331e-06,-1.9474864744249e-06,4.9479793803537e-06
14.0,-5.679846583925e-17,-4.886190090530301e-16,-1.3259135876874e-15,-2.3298964441502e-15,-2.3643065460725e-15,1.1725417158866e-15,1.2116994620126e-14,3.2874844729085e-14,5.7334485306304e-14,5.910272730569e-14,-1.904984255086e-14,-2.5679594185674e-13,-6.974782848258e-13,-1.2068916534682e-12,-1.2590819025268999e-12,2.2321935926828998e-13,4.6502358308844e-12,1.2662217900824e-11,2.1732485936342002e-11,2.2875080071994e-11,-1.2638325276338e-12,-7.1941288561382e-11,-1.9670430843680002e-10,-3.3480396489328e-10,-3.5458433159876004e-10,-1.6959182662707e-11,9.5057319115194e-10,2.6147785579796e-09,4.4128644281485e-09,4.6914159934153e-09,6.342138291382801e-10,-2.9742087477989e-08,-4.9764607392563e-08,-5.2998904802626e-08,-1.1097636617683e-08,1.0328893345717e-07,2.8948198427139e-07,4.8018610254053e-07,5.1137013555939e-07,1.3935354099997e-07,-8.4883637787788e-07,-2.4109183601422e-06,-3.9646611651562e-06,-4.2152071579863e-06,-1.3750178065631e-06,5.9499942065807e-06
15.0,-8.206933434743799e-17,-5.5145072151787e-16,-1.4278497046739e-15,-2.4145228132601e-15,-2.2536805229111e-15,1.817037418861e-15,1.3688818664392e-14,3.5372963941913e-14,5.9400801691995e-14,5.6719939370946e-14,-3.3137977952009e-14,-2.9047242823877e-13,-7.4986125018725e-13,-1.2498160176273e-12,-1.2153069506774e-12,4.868479919430499e-13,5.2676465009251e-12,1.3602998030868e-11,2.2499547103634002e-11,2.2182368959803002e-11,-5.496141996024899e-12,-8.165002586978501e-11,-2.111485300181e-10,-3.4642822118248e-10,-3.4513594660547003e-10,4.1341791874548e-11,1.0812949098993e-09,2.804554509301e-09,4.5631572595662e-09,4.5804836231192e-09,-5.4555143847477e-11,-3.1876062074216e-08,-5.1422911759768e-08,-5.1876042447796e-08,-4.1171328346395e-09,1.1819112234783e-07,3.100189045226e-07,4.9580195588279e-07,5.0155701601664e-07,7.86505879076e-08,-9.7503831974704e-07,-2.5800788248122e-06,-4.0901615171851e-06,-4.1410423474788e-06,-9.2196755172828e-07,6.8659169779772e-06
16.0,-1.0796096806678001e-16,-6.1804168897923e-16,-1.539432793718e-15,-2.5157911190467002e-15,-2.1601760299639e-15,2.4681154609191003e-15,1.5342437450529e-14,3.8101315171392e-14,6.189052457636199e-14,5.4838135440634e-14,-4.7148579395040996e-14,-3.2561116584864e-13,-8.069152835939299e-13,-1.3018148736044e-12,-1.1833764078742999e-12,7.4475102970874e-13,5.9054858558943e-12,1.4624003922958002e-11,2.3434174786407e-11,2.172742166732e-11,-9.5567546867717e-12,-9.1587932477573e-11,-2.2676227667449002e-10,-3.6068492238249005e-10,-3.3967738139249003e-10,9.6101318251947e-11,1.213597495818e-09,3.0087502473417e-09,4.7487008683283e-09,4.5260114974345e-09,-6.8639416341489e-10,-3.415987189067e-08,-5.3483636585667e-08,-5.1428923447229e-08,2.1216602764283e-09,1.3287545549879e-07,3.3185997813215e-07,5.1533495356945e-07,4.9860200346644e-07,2.5934625316453e-08,-1.0974557818715e-06,-2.7586673965652e-06,-4.2481780221466e-06,-4.126006168994e-06,-5.4077162660889e-07,7.7389342891263e-06
17.0,-1.3546723384365e-16,-6.890017840483201e-16,-1.6588003883202002e-15,-2.6255440229508002e-15,-2.0652244744796e-15,3.1534724084900002e-15,1.7095922665755e-14,4.1015948267582e-14,6.460542550004e-14,5.300997352292e-14,-6.1744366527698e-14,-3.6266875374174e-13,-8.677619836557899e-13,-1.3587117804547e-12,-1.1540661712007998e-12,1.0105121300865e-12,6.5732494828809994e-12,1.5710619625863e-11,2.4463877649366e-11,2.1349098489738e-11,-1.3681812945008e-11,-1.0193377887634001e-10,-2.4334065326673e-10,-3.7647387601986e-10,-3.3576012395152e-10,1.5089000952251002e-10,1.3502811486251e-09,3.2249397056364e-09,4.9551554849867e-09,4.4961229586319e-09,-1.3075656593825e-09,-3.6569891102883e-08,-5.5786937226671e-08,-5.1301872204928e-08,8.1326197151988e-09,1.4776915106526e-07,3.5481962230079e-07,5.3726244943659e-07,4.9910533662735e-07,-2.3685944167785e-08,-1.2202503305365e-06,-2.9455632264511e-06,-4.4263184633419e-06,-4.1422617779074e-06,-1.9153263370777e-07,8.6036596325541e-06
18.0,-1.6561333321169e-16,-7.648351216449801e-16,-1.7836387997821e-15,-2.7346085333744e-15,-1.9487665001848e-15,3.9017059895701e-15,1.8964742422587e-14,4.4061760871048e-14,6.7322602362833e-14,5.0752455773888e-14,-7.761025467559599e-14,-4.0204705885433e-13,-9.3128662039846e-13,-1.4157812382468998e-12,-1.1172835541035e-12,1.2983675183620998e-12,7.2793417933661e-12,1.6843642533027e-11,2.5504836625499002e-11,2.0868031977622e-11,-1.8123075166945e-11,-1.1285506275775001e-10,-2.6060216167104005e-10,-3.925134901905e-10,-3.3065791102435004e-10,2.0952056001312002e-10,1.4940201552602e-09,3.4496795857485e-09,5.1657908923585e-09,4.4553186978523e-09,-1.9675263175303e-09,-3.9070955828881e-08,-5.814596525725e-08,-5.109874326873e-08,1.4465590300877e-08,1.6329035268438e-07,3.7860025964336e-07,5.5980040628407e-07,4.9927967473407e-07,-7.5449224186878e-08,-1.3475326592577e-06,-3.1387145069332e-06,-4.6100212555134e-06,-4.1587895575623e-06,1.6850457908713e-07,9.4945471422728e-06
19.0,-1.9936550648670003e-16,-8.4587706028122e-16,-1.9113311056022e-15,-2.8335046369124e-15,-1.7909236755178e-15,4.7397250991234e-15,2.0959856188729e-14,4.7176014391912e-14,6.9812096630448e-14,4.7588210932345e-14,-9.5389822689356e-14,-4.4404439358436996e-13,-9.9620865876839e-13,-1.4681311870368998e-12,-1.0631849014976999e-12,1.6215409526227998e-12,8.0299002381293e-12,1.8001152902712e-11,2.6473154211068e-11,2.0113742208167e-11,-2.3108614036547e-11,-1.2448019834511e-10,-2.7822645758935e-10,-4.0753132443916e-10,-3.2178551750612e-10,2.7544364088589003e-10,1.646904223769e-09,3.6789672964828e-09,5.3640094044187e-09,4.3700099290058e-09,-2.7109846251936e-09,-4.1620985277874e-08,-6.0375428191329e-08,-5.04455314584e-08,2.1616994463643e-08,1.7977594190231e-07,4.0283067827703e-07,5.8117949882702e-07,4.9555601333462e-07,-1.3407957995663e-07,-1.4826521576996e-06,-3.3353936769345e-06,-4.7848370407775e-06,-4.1464087407956e-06,5.7786256250226e-07,1.043993154789e-05
20.0,-2.3738843469139e-16,-9.3224826502575e-16,-2.0397436522811e-15,-2.9151057397198003e-15,-1.5774063162849e-15,5.6857212922879e-15,2.3085692301932998e-14,5.0307496226532e-14,7.1902837758596e-14,4.3178791444283e-14,-1.1551144552079e-13,-4.887909080053999e-13,-1.0614792243827999e-12,-1.5120788926036999e-12,-9.8477790525849e-13,1.9888518384860997e-12,8.8272614770484e-12,1.9164976980197e-11,2.7306213542261e-11,1.8965102073465e-11,-2.8790368046641e-11,-1.3687237907109002e-10,-2.9594039272753004e-10,-4.2057988555575005e-10,-3.0732298587852003e-10,3.5093922502753e-10,1.8100045351869e-09,3.9093402183426e-09,5.5375305302171e-09,4.2167554045998e-09,-3.5672437431237e-09,-4.4182856663337e-08,-6.2339026611571e-08,-4.9083413415021e-08,2.9909778642458e-08,1.9740698418459e-07,4.2717441521161e-07,6.0010456984512e-07,4.8548236897269e-07,-2.0263186504838e-07,-1.6274411064406e-06,-3.5330296839306e-06,-4.9402303089003e-06,-4.0851960375778e-06,1.0613304150408e-06,1.1455550328222e-05
21.0,-2.8031896525509003e-16,-1.0239474830827e-15,-2.166468285313e-15,-2.9718885480935e-15,-1.2937101513426e-15,6.7571086423254e-15,2.5343555671133e-14,5.3398317877091e-14,7.3414627330995e-14,3.7181533370167e-14,-1.3838494120563998e-13,-5.363479490640899e-13,-1.1259097044613e-12,-1.5437165932675e-12,-8.749697567689299e-13,2.4087818355463997e-12,9.672436599339899e-12,2.0314499981915e-11,2.7939005012177e-11,1.730224302761e-11,-3.5310634886551e-11,-1.5007199994118e-10,-3.1343535785704e-10,-4.3068260982683005e-10,-2.8547266444119e-10,4.3814330201228e-10,1.984066316819e-09,4.1368634711277e-09,5.6737102479384e-09,3.9724454207572e-09,-4.5637487348184e-09,-4.671395871114e-08,-6.3896620491921e-08,-4.6757780908967e-08,3.9646299736532e-08,2.1632266312618e-07,4.5124005312701e-07,6.1524485466318e-07,4.6665099626848e-07,-2.8396540196436e-07,-1.7833528725902e-06,-3.7285764529056e-06,-5.0653820232269e-06,-3.9556262059389e-06,1.6420966060511e-06,1.2554184904416e-05
22.0,-3.2855308145232e-16,-1.1207818418519e-15,-2.2894202495669e-15,-2.9980885459232e-15,-9.2964574169095e-16,7.9643687883069e-15,2.7729109220734e-14,5.6398407185315e-14,7.4211567099429e-14,2.9361213743376e-14,-1.6424965339928e-13,-5.866352143464999e-13,-1.1884703769293e-12,-1.5600344652152998e-12,-7.2892160703713e-13,2.886269325073e-12,1.0564002824942e-11,2.1431850242931e-11,2.8323435394184e-11,1.504538241335e-11,-4.2749399714217e-11,-1.6406503891407002e-10,-3.304367242149e-10,-4.3712432560521e-10,-2.5505850850137003e-10,5.382346385781301e-10,2.1689914509276e-09,4.358016533118e-09,5.7633859251506e-09,3.6222222837224e-09,-5.7153681906292e-09,-4.9175568329213e-08,-6.4947771997014e-08,-4.3307660941727e-08,5.0987702066198e-08,2.3653518787086e-07,4.7466421234196e-07,6.2565518863433e-07,4.3756241609664e-07,-3.7958331817347e-07,-1.9506117906296e-06,-3.9191242532112e-06,-5.1526647099228e-06,-3.7456977379913e-06,2.3322195986266e-06,1.3738464693246e-05
23.0,-3.8231343627886005e-16,-1.2224224462969e-15,-2.4067545347749e-15,-2.9892219720127002e-15,-4.7814607245786e-16,9.3130075960866e-15,3.0234079905594e-14,5.9263674001884e-14,7.4190283393814e-14,1.9560541207899e-14,-1.9322287589556998e-13,-6.3947486590559e-13,-1.2482572327989e-12,-1.5587014466043998e-12,-5.4341745726556e-13,3.4237364020662996e-12,1.1500355697063e-11,2.2501408416523e-11,2.8424656045156e-11,1.2145993664822e-11,-5.1139845413474e-11,-1.7879959745334002e-10,-3.4670114159365e-10,-4.3940157423276004e-10,-2.1538953741903003e-10,6.5166820992546e-10,2.3640872218062e-09,4.5697102545956e-09,5.8002283165061e-09,3.157675681909e-09,-7.0274690938981e-09,-5.1533414599952e-08,-6.5424453209459e-08,-3.864513775838e-08,6.3988714596164e-08,2.579674616346e-07,4.9712094912092e-07,6.3070640126945e-07,3.9742567423796e-07,-4.8996813014665e-07,-2.1285778775742e-06,-4.1020155652768e-06,-5.1970836846136e-06,-3.4492937294651e-06,3.1353725721311e-06,1.5003863478363e-05
24.0,-4.4178055522098006e-16,-1.3284255575949001e-15,-2.516429099076e-15,-2.9406239092205002e-15,6.769143651188e-17,1.0807382483257e-14,3.2847321995488e-14,6.1945462261049e-14,7.3243782608825e-14,7.627171789843401e-15,-2.2539508160417998e-13,-6.946271971792199e-13,-1.3042751667406e-12,-1.5373552708179e-12,-3.1537635593411e-13,4.0230217707893e-12,1.248244323189e-11,2.3505992563861e-11,2.8206940809957e-11,8.557470256187199e-12,-6.0507891099956e-11,-1.9420670851336e-10,-3.6195724857069e-10,-4.3699836655552e-10,-1.6580834097155001e-10,7.7877245577051e-10,2.5684136649618e-09,4.7685486165819e-09,5.7777842406525e-09,2.5708897811409e-09,-8.5037936478799e-09,-5.3749874784174e-08,-6.525755404987e-08,-3.2688093371696e-08,7.868657768519e-08,2.8051256685752e-07,5.1825230639616e-07,6.2976181523791e-07,3.4550800896054e-07,-6.1544066482326e-07,-2.3163498467488e-06,-4.2743290649449e-06,-5.1935991949025e-06,-3.0607836574336e-06,4.0539574192408e-06,1.6343890757625e-05
