Time,-5.75,-5.5,-5.25,-5.0,-4.75,-4.5,-4.25,-4.0,-3.75,-3.5,-3.25,-3.0,-2.75,-2.5,-2.25,-2.0,-1.75,-1.5,-1.25,-1.0,-0.75,-0.5,-0.25,-0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.4418949816434e-17,3.166091629651e-18,-4.5358527010134997e-17,-1.5544115424715e-16,-3.1834386364081e-16,-4.1838129482064e-16,-1.3376173282073e-16,1.0994671593796e-15,3.8482119833312e-15,7.8484143627973e-15,1.0363957456309999e-14,4.1921919828262e-15,-2.2675157898511e-14,-8.1472405484119e-14,-1.6549018100384e-13,-2.2164930334068e-13,-1.0445442747643e-13,4.0141414035802e-13,1.4904503934267998e-12,3.0180414295328996e-12,4.003195364936599e-12,2.1544794382002997e-12,-5.9658678453736e-12,-2.3060097115961e-11,-4.6567868943642e-11,-6.1808910353758e-11,-3.6455523196746e-11,7.510623251736801e-11,3.0516625828401e-10,6.149252916081001e-10,8.155498723316601e-10,5.1688660843512e-10,-7.9818891526048e-10,-3.4520767357964e-09,-6.9467573155989e-09,-9.1976932960442e-09,-6.1719756333611e-09,7.1305311967587e-09,3.3375322671029e-08,6.7137347909548e-08,8.8674375289137e-08,6.2292474810784e-08,-5.3202113440786e-08,-2.7573276005043e-07,-5.5508442088366e-07,-7.3089905764385e-07,-5.3277303165675e-07
2.0,3.8922784649031996e-17,5.9870758128455e-18,-1.3052124048559e-16,-4.3532766652600004e-16,-8.783821084575301e-16,-1.1307119137078001e-15,-2.9621167008339e-16,3.1711678062241e-15,1.0776868024343e-14,2.1652404492258e-14,2.8036556570711e-14,9.9079752405192e-15,-6.5589611685264e-14,-2.2816293084331e-13,-4.5668625081467e-13,-5.9861349026341e-13,-2.5578431629129e-13,1.1620376501349999e-12,4.1644248015709994e-12,8.305820370549599e-12,1.0826469264195e-11,5.3853095577515995e-12,-1.7358974089815e-11,-6.4465858574101e-11,-1.2817192040932002e-10,-1.672453090694e-10,-9.2514507968104e-11,2.1977870825192002e-10,8.532514160199401e-10,1.6921799837716e-09,2.2076481578676e-09,1.3257423757741e-09,-2.3529466549592e-09,-9.654372994685e-09,-1.9112723787319e-08,-2.4905462657719e-08,-1.5956271052645e-08,2.1227423324451e-08,9.3370234381317e-08,1.8468046344299e-07,2.4016830156042e-07,1.6202626873933e-07,-1.6055364113333e-07,-7.7170663756495e-07,-1.5266260348522e-06,-1.9799120573762e-06,-1.3923985864367e-06
3.0,6.8680555112722e-17,4.676931250052e-18,-2.4889380004755e-16,-8.0433351245421e-16,-1.5937790136312001e-15,-1.9984079107157e-15,-3.7389508417384004e-16,6.0624691503488006e-15,1.9910453168685e-14,3.9280883824854e-14,4.9617612264061e-14,1.4262717122681e-14,-1.2577956350469e-13,-4.2152377888941996e-13,-8.2819738817203e-13,-1.0557901266695998e-12,-3.9159718472222e-13,2.2277074051415997e-12,7.659274759293199e-12,1.4993005674452e-11,1.9108289415145e-11,8.5019002513165e-12,-3.3432308973842e-11,-1.1857460194225002e-10,-2.3131531791081e-10,-2.9539612942459e-10,-1.4945872203017e-10,4.2584318141761004e-10,1.5696682556613e-09,3.0532261312402e-09,3.9015157991863e-09,2.1763232283531e-09,-4.5945257908952e-09,-1.7764760923256e-08,-3.4477292339782e-08,-4.4034842242021e-08,-2.6501097563904e-08,4.1873879585164e-08,1.7186573589692e-07,3.3306500689339e-07,4.2478545284108e-07,2.7148314555186e-07,-3.2110482314564e-07,-1.4211126579177e-06,-2.7525931702847e-06,-3.502794499907e-06,-2.3490162308548e-06
4.0,9.1357662826223e-17,-4.5894214551225e-18,-3.6519975215065003e-16,-1.1363706764986e-15,-2.2006475020732002e-15,-2.6645991563404002e-15,-2.2514984279313e-16,8.919877982586801e-15,2.8126044900124e-14,5.4228652394264996e-14,6.6288629952135e-14,1.3104462649341e-14,-1.856849889939e-13,-5.9540903587307e-13,-1.1430767463131998e-12,-1.4101842611851998e-12,-4.1259006839311e-13,3.2968897990630996e-12,1.0799164828608e-11,2.0651029468343e-11,2.5556092997694e-11,9.5692921429808e-12,-4.9731062062008e-11,-1.6719727588773e-10,-3.1853411631241005e-10,-3.9550377252671006e-10,-1.751699445635e-10,6.375043775405201e-10,2.213614518236e-09,4.2033021427579e-09,5.2283156215294e-09,2.6195889614221e-09,-6.9340272302042e-09,-2.5058218510478e-08,-4.7450371149926e-08,-5.905137399298e-08,-3.2501913532058e-08,6.3858519488759e-08,2.4250640595362e-07,4.5825525214466e-07,5.6995705069831e-07,3.37574629879e-07,-4.964948763842e-07,-2.0061370132499e-06,-3.7861136913043e-06,-4.7018726574099e-06,-2.9516061961144e-06
5.0,1.0221164562747001e-16,-2.2479360076689e-17,-4.633414177003901e-16,-1.3780481124192e-15,-2.5916769056286e-15,-2.9920616450895003e-15,1.8323351316199001e-16,1.1350172377436e-14,3.410063995071e-14,6.3853406510968e-14,7.4659020314159e-14,5.3199929075986e-15,-2.3712155161353997e-13,-7.217776794658799e-13,-1.3456052912282998e-12,-1.5900435830389998e-12,-2.8998382019239e-13,4.2242331942745994e-12,1.3074226565406e-11,2.4273144491755e-11,2.8874162751985e-11,7.9847895092464e-12,-6.4062054812858e-11,-2.0242300684725e-10,-3.7429584857191e-10,-4.4760348275371003e-10,-1.5928217217426002e-10,8.2668830834799e-10,2.6802110180881e-09,4.9374801231375e-09,5.9251294730217e-09,2.5069635079764e-09,-9.0667351200813e-09,-3.0345819226635e-08,-5.5718688731506e-08,-6.6995369670968e-08,-3.217045091717e-08,8.4383418457561e-08,2.9376902813121e-07,5.3790942998556e-07,6.4719930810203e-07,3.4214398201682e-07,-6.6506126115197e-07,-2.431305382883e-06,-4.4425727563187e-06,-5.3427670197735e-06,-3.0441702264031e-06
6.0,1.0133826760202e-16,-4.760505337519e-17,-5.393084838686001e-16,-1.5220396225557001e-15,-2.7590112891276003e-15,-2.9834781827585003e-15,8.144025673532101e-16,1.325032685517e-14,3.7652090645257e-14,6.7966571616087e-14,7.4794116090863e-14,-8.250246253345e-15,-2.7781882524229e-13,-7.9674829276779e-13,-1.4319314333598998e-12,-1.5977036567515999e-12,-4.0248401110987e-14,4.9684008468069e-12,1.4419862121965e-11,2.5804330974406e-11,2.9105356212118e-11,4.0357505707298e-12,-7.575278354282201e-11,-2.2323877886604e-10,-3.9777701137771e-10,-4.5236699616601004e-10,-1.0597190711448e-10,9.8399719307585e-10,2.9558342931893e-09,5.2452250283589e-09,6.0010089354093e-09,1.8906001043547e-09,-1.0879909927964e-08,-3.3470381158359e-08,-5.9166862085576e-08,-6.7971592721224e-08,-2.606610845829e-08,1.0228742403776e-07,3.2409743759516e-07,5.7094517225013e-07,6.5755251426532e-07,2.9034461191583e-07,-8.1653555123777e-07,-2.6833908947889e-06,-4.7132614511188e-06,-5.4343217872733e-06,-2.6674703538734e-06
7.0,9.152004018188599e-17,-7.7947276281099e-17,-5.974133784229501e-16,-1.5897326745413e-15,-2.7538019375628e-15,-2.719417281652e-15,1.6057253302515001e-15,1.4719350944482e-14,3.9309675487258e-14,6.7834621014102e-14,6.8686964440084e-14,-2.5970941385897e-14,-3.0968028459849e-13,-8.315142207360599e-13,-1.4288713336445e-12,-1.4753035213928998e-12,3.0053911167403e-13,5.559783952393e-12,1.5038424354795002e-11,2.5730596806822e-11,2.7010984145966002e-11,-1.6032695367811e-12,-8.5199812692266e-11,-2.3276761254796e-10,-3.9650774852921e-10,-4.2155164652206004e-10,-2.5943389146157e-11,1.1135383719349e-09,3.0816549745759e-09,5.2263393685991e-09,5.6111886300674e-09,9.149139788700101e-10,-1.240497189575e-08,-3.4895299894717e-08,-5.8926329412318e-08,-6.3732519946793e-08,-1.5847194280643e-08,1.1770476771806e-07,3.3794323695446e-07,5.6833390216895e-07,6.1793443622455e-07,1.9839823216585e-07,-9.5039279470824e-07,-2.7988763844377e-06,-4.689174559365e-06,-5.1162019346882e-06,-1.9567781341364e-06
8.0,7.588437224371e-17,-1.1169329447721002e-16,-6.439459686717101e-16,-1.607970349147e-15,-2.6369076912233e-15,-2.2905401648648002e-15,2.4987350578777e-15,1.5905436646492e-14,3.9738248803817e-14,6.4963173149451e-14,5.858220145633e-14,-4.6271669134312e-14,-3.3565510186059996e-13,-8.4015183630793e-13,-1.3682792682994e-12,-1.2704198070139e-12,6.969848569468e-13,6.047929833754099e-12,1.5185265745308e-11,2.4629913882417002e-11,2.3450749817479002e-11,-8.2586673262544e-12,-9.3096903913647e-11,-2.3495778869903004e-10,-3.7943583344603006e-10,-3.6843646823340005e-10,6.9974815991318e-11,1.2233620051082e-09,3.1098401634127e-09,4.9993270807062e-09,4.9309930476906e-09,-2.7247800020851e-10,-1.3718027926526e-08,-3.5209362048506e-08,-5.6339607701698e-08,-5.625712069572e-08,-3.2230493193866e-09,1.312022717959e-07,3.409816241609e-07,5.4308550849331e-07,5.4744401026503e-07,8.3140248572548e-08,-1.0696840737319e-06,-2.8244623002467e-06,-4.4781487892424e-06,-4.5460143949269e-06,-1.0532649254055e-06
