Time,-5.75,-5.5,-5.25,-5.0,-4.75,-4.5,-4.25,-4.0,-3.75,-3.5,-3.25,-3.0,-2.75,-2.5,-2.25,-2.0,-1.75,-1.5,-1.25,-1.0,-0.75,-0.5,-0.25,-0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75
0.005,3.1310291821456e-18,9.1315433690445e-19,-9.137140859384e-18,-3.2367472153635996e-17,-6.7451849263323e-17,-9.0744164019293e-17,-3.4791486077383e-17,2.2078351217596002e-16,8.0131142394736e-16,1.6632654329845002e-15,2.2457278182648e-15,1.0357286481824e-15,-4.5357345772938e-15,-1.6964032017127e-14,-3.508620427779e-14,-4.7470780223664e-14,-2.5028996765044998e-14,7.911008876605299e-14,3.0707937796487e-13,6.3317882066795e-13,8.572981158875e-13,5.0010572241343e-13,-1.1692141050741999e-12,-4.7524583471524e-12,-9.775454879495699e-12,-1.3230118989152e-11,-8.3478636275954e-12,1.4605125096238e-11,6.2874860479035e-11,1.2911333030062e-10,1.7450161754972e-10,1.1714986682904e-10,-1.5362568828738e-10,-7.1098952628818e-10,-1.458912083611e-09,-1.967459447055e-09,-1.3879744553855e-09,1.3532819261609e-09,6.8707346456926e-09,1.4102919404394e-08,1.8964462145477e-08,1.3923835156699e-08,-9.8972022016119e-09,-5.6729813782012e-08,-1.1662890901879e-07,-1.5629811888688e-07,-1.1851899250837e-07
1.005,3.1081213200745e-18,3.7633352480309e-19,-1.0743799541989999e-17,-3.5387420655584e-17,-7.0896996392135e-17,-9.0337483389315e-17,-2.1058710773647e-17,2.6133499221409e-16,8.760480465349401e-16,1.7474874827848e-15,2.240893084662e-15,7.3445636013264e-16,-5.4128466800530006e-15,-1.8547816574569e-14,-3.6846036295648e-14,-4.7458790248542e-14,-1.9359418665018e-14,9.5370481437287e-14,3.3582265588959997e-13,6.6461478467208e-13,8.583976340780399e-13,4.0855541729879e-13,-1.427619054543e-12,-5.199251017314799e-12,-1.0255598643763001e-11,-1.3263257030969e-11,-7.078986037756599e-12,1.8125871520189e-11,6.8824090418808e-11,1.3538497033399e-10,1.7510497608426003e-10,1.0205016316384001e-10,-1.9476022164642e-10,-7.7885665429075e-10,-1.5289820142164e-09,-1.9756791523107e-09,-1.2336461461284e-09,1.7654678054514e-09,7.5341186131665e-09,1.4772647849539e-08,1.905352992436e-08,1.2568678558453e-08,-1.3440220849494e-08,-6.2286857792311e-08,-1.2210612191318e-07,-1.5708594438519e-07,-1.0829235170572e-07
2.005,3.0555206750128e-18,-2.3832659967979e-19,-1.2482121647970999e-17,-3.8527083147966e-17,-7.4228132004994e-17,-8.9146167837251e-17,-5.3405492958041e-18,3.0512804032111e-16,9.5360805909508e-16,1.8289648047042e-15,2.2182545160606e-15,3.8978071585501e-16,-6.3582489501834004e-15,-2.0188326539366e-14,-3.8548693502453e-14,-4.7099870104651e-14,-1.2876512042911e-14,1.1286188173881999e-13,3.6553621921287997e-13,6.9502098296509e-13,8.536908734363499e-13,3.0394030451165e-13,-1.7050104223762999e-12,-5.660162171667099e-12,-1.0719721376381e-11,-1.3212927813098e-11,-5.6301958193207e-12,2.1897158246447e-11,7.494789566097001e-11,1.4144152909419002e-10,1.7467765962312003e-10,8.4826403841647e-11,-2.3872306855375003e-10,-8.4855553367989e-10,-1.5965630812338e-09,-1.9729661198509e-09,-1.0578179637282e-09,2.204965128257e-09,8.2137803845271e-09,1.5417577851064e-08,1.9042978863799e-08,1.1026932377171e-08,-1.7208801882267e-08,-6.7966078111523e-08,-1.2737079340984e-07,-1.570940240904e-07,-9.6677257864666e-08
3.005,2.9695381001293002e-18,-9.3639257843369e-19,-1.4355617200652e-17,-4.1776776884847997e-17,-7.740282777174e-17,-8.7075860158377e-17,1.2497835774608e-17,3.5223719736756e-16,1.0337472435448001e-15,1.9067175092025e-15,2.1757465535338e-15,-1.0836895656837e-18,-7.3732477489e-15,-2.1880275819949e-14,-4.0174768227369997e-14,-4.6355327237295e-14,-5.5312434644673e-15,1.3160281171113e-13,3.961219374564e-13,7.2406782592128e-13,8.425577680025499e-13,1.8552552666184e-13,-2.0015918770827e-12,-6.1336302740742994e-12,-1.1163024704078e-11,-1.3070632926242e-11,-3.992128699877e-12,2.5920526212354e-11,8.122498618904001e-11,1.4722313247667002e-10,1.7312008979994002e-10,6.5377296134796e-11,-2.8551787982761e-10,-9.198375647392001e-10,-1.6610151081627e-09,-1.9583232908646e-09,-8.5956195912306e-10,2.6716678565499e-09,8.9072346794462e-09,1.6031845954725e-08,1.8924282704508e-08,9.2914200723383e-09,-2.1200823498055e-08,-7.3746209480523e-08,-1.3237693357166e-07,-1.5626013211561e-07,-8.3627077074047e-08
4.005,2.8462579446886002e-18,-1.7234920730591e-18,-1.6367148045983e-17,-4.5124615472559996e-17,-8.0374297872368e-17,-8.402689285147e-17,3.2591894891897e-17,4.0272040123325006e-16,1.1161701180777001e-15,1.9796710850401e-15,2.1111984252146e-15,-4.4091536969214005e-16,-8.4587862114211e-15,-2.3617358386843e-14,-4.1703101280235e-14,-4.5184714275642e-14,2.7249199863554e-15,1.5160500834127e-13,4.2746433353181e-13,7.513981147764699e-13,8.2435375718028e-13,5.2590060496955e-14,-2.3174588928856e-12,-6.6178417415896995e-12,-1.1580340152073e-11,-1.2827590465544001e-11,-2.1556879193151e-12,3.0196043993828e-11,8.7630945331972e-11,1.5266569469182e-10,1.7033001146494e-10,4.3605576569307e-11,-3.3513121175379e-10,-9.9242106034793e-10,-1.72165732717e-09,-1.9307336437673e-09,-6.379993421030801e-10,3.1653006788199e-09,9.6116978102547e-09,1.6609258465824e-08,1.8688806774085e-08,7.3554600750977e-09,-2.5412734867553e-08,-7.9603695760407e-08,-1.3707629518529e-07,-1.5452173924475e-07,-6.9099330992504e-08
5.005,2.6815401817989e-18,-2.6052749658511002e-18,-1.8518817028953e-17,-4.8556313544559e-17,-8.3091206157233e-17,-7.9894399220362e-17,5.5076690383794997e-17,4.5661641137101e-16,1.2005257762501e-15,2.0466528986734e-15,2.0223377813206e-15,-9.3246402640988e-16,-9.6153932636346e-15,-2.5392173262586e-14,-4.3110730745066e-14,-4.3545918871799997e-14,1.1939602500309e-14,1.7287256479602e-13,4.594294431866e-13,7.7662646572416e-13,7.984115601272099e-13,-9.556681967185299e-14,-2.6525864587823996e-12,-7.1107163860255996e-12,-1.1966124811988e-11,-1.2474763730893e-11,-1.1213120274270999e-13,3.4722158599899e-11,9.4138074889877e-11,1.5770091178506e-10,1.6620287771254e-10,1.9419004846099002e-11,-3.8753099338206005e-10,-1.0659898890106e-09,-1.777768784727e-09,-1.889164509629e-09,-3.9231011889040005e-10,3.685405729382e-09,1.0324078098768e-08,1.7143299191169e-08,1.8327848573631e-08,5.2129449822243e-09,-2.9839459506637e-08,-8.5512637866668e-08,-1.4141846344229e-07,-1.5181633408575e-07,-5.3056247387457e-08
6.005,2.4710247236962e-18,-3.5873690398175e-18,-2.0811848701374998e-17,-5.2054985380727e-17,-8.549748513986599e-17,-7.4568480688019e-17,8.0085770414589e-17,5.1394205904298e-16,1.2864036386633001e-15,2.1063890198435e-15,1.9067955529248e-15,-1.4784261933816001e-15,-1.0843129645469e-14,-2.7196148777711e-14,-4.4372848066444e-14,-4.1395276098913e-14,2.2159071181038e-14,1.9540102923576e-13,4.9186367804892e-13,7.9933886839691e-13,7.6404330199345e-13,-2.5961852126387e-13,-3.0068163006641e-12,-7.609893126741599e-12,-1.2314459068640001e-11,-1.2002894564256e-11,2.1468357856091998e-12,3.9495541910462e-11,1.0071524615848001e-10,1.6225628151314e-10,1.6063228645128002e-10,-7.268579535290699e-12,-4.4266496642013003e-10,-1.1401922052387e-09,-1.82858902992e-09,-1.8325723695011e-09,-1.2174322844369e-10,4.2313292379852e-09,1.1040967289153e-08,1.7627139723934e-08,1.7832682139114e-08,2.8584239418472e-09,-3.447429955275e-08,-9.144475082594e-08,-1.4535096480506e-07,-1.4808176884589e-07,-3.5465326368293e-08
7.005,2.2101381830553e-18,-4.6753298851034e-18,-2.324646143094e-17,-5.5600938332274e-17,-8.7532169825439e-17,-6.7934436176316e-17,1.0774991122483e-16,5.7468932308214e-16,1.373329139622e-15,2.157501437982e-15,1.7621121457512e-15,-2.0814183358623e-15,-1.214153099182e-14,-2.901946657127e-14,-4.5462762599569e-14,-3.8687705174739e-14,3.3427746222622e-14,2.1917646292209e-13,5.2459270075488e-13,8.1909239655541e-13,7.2054301522419e-13,-4.4020354444571e-13,-3.3798436526518998e-12,-8.1127160999234e-12,-1.2619046612928e-11,-1.1402541573089e-11,4.6289594746182996e-12,4.4510933331173e-11,1.0732775839564001e-10,1.6625515199121e-10,1.5351047063823002e-10,-3.6536138740919e-11,-5.0045910496024e-10,-1.2146392831448e-09,-1.8733191066474e-09,-1.7599081471292e-09,1.7437284023495e-10,4.8022081838437e-09,1.175863309255e-08,1.805365242349e-08,1.7194606228835e-08,2.8718801151887e-10,-3.9308841568648e-08,-9.7369330918058e-08,-1.4881939592494e-07,-1.4325662965881e-07,-1.6299920328655e-08
8.005,1.8941033527343e-18,-5.8745846808142004e-18,-2.5821730835628998e-17,-5.9171462067806e-17,-8.9129249642849e-17,-5.9873059648337e-17,1.3819572098857e-16,6.388222323914001e-16,1.4607593744126e-15,2.1985057388855e-15,1.5857450834082e-15,-2.7439473060271e-15,-1.3509548050033e-14,-3.0850985871963e-14,-4.6351875866797e-14,-3.5376872299768e-14,4.5787668474958e-14,2.4417445981567997e-13,5.5742032148715e-13,8.3541508966486e-13,6.671895390046899e-13,-6.3791731665438e-13,-3.771203620689099e-12,-8.6162212998515e-12,-1.287321697578e-11,-1.0664123481188001e-11,7.3413319117435e-12,4.9760979320604e-11,1.1393720637400001e-10,1.6961680156940002e-10,1.4472884415552002e-10,-6.845425741220101e-11,-5.6081602306467e-10,-1.2889044698994e-09,-1.9111228709234e-09,-1.670123008679e-09,4.966189719816801e-10,5.3969570345104e-09,1.2473013003794e-08,1.8415426238821e-08,1.6404996369966e-08,-2.5046417658088e-09,-4.4332864537521e-08,-1.0325323388286e-07,-1.5176757343134e-07,-1.3728063124795e-07,4.4601746116869e-09
