Time,-5.75,-5.5,-5.25,-5.0,-4.75,-4.5,-4.25,-4.0,-3.75,-3.5,-3.25,-3.0,-2.75,-2.5,-2.25,-2.0,-1.75,-1.5,-1.25,-1.0,-0.75,-0.5,-0.25,-0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75
0.005,2.9371657240805003e-18,8.566146985935499e-19,-8.571397897316301e-18,-3.0363380299012e-17,-6.3275443362785e-17,-8.5125571405619e-17,-3.2637306921007e-17,2.0711329300386e-16,7.5169674628185e-16,1.560281279928e-15,2.1066794302126002e-15,9.715995948670601e-16,-4.254896188743e-15,-1.5913672624656e-14,-3.2913777099386e-14,-4.4531539138437997e-14,-2.3479280175868e-14,7.4211841421865e-14,2.8806599078463996e-13,5.939743838494799e-13,8.0421691872514e-13,4.6914075239716e-13,-1.0968200530096e-12,-4.458201105877599e-12,-9.1701895252459e-12,-1.2410951722212e-11,-7.830990223946e-12,1.3700821785117001e-11,5.898184729751301e-11,1.2111903984906002e-10,1.6369702741398002e-10,-1.4411366989137e-10,-6.669672958342901e-10,-1.3685808458332e-09,-1.8456405594561e-09,-1.3020354519545e-09,1.2694909747898e-09,6.4453204127443e-09,1.3229711086778e-08,1.7790242424744e-08,1.3061715171233e-08,-9.2843986369199e-09,-5.3217282522999e-08,-1.0940761458255e-07,-1.4662063201155e-07,-1.1118067005993e-07
1.005,2.9156762446241e-18,3.5303213913726e-19,-1.0078577338427e-17,-3.319634310849e-17,-6.6507277840363e-17,-8.474407115840599e-17,-1.9754821778855e-17,2.4515395321486e-16,8.21805912766e-16,1.6392885658696001e-15,2.1021440480756e-15,6.8898113729373e-16,-5.0777002747257e-15,-1.7399394234335e-14,-3.4564645865627e-14,-4.4520291544783e-14,-1.8160744481484e-14,8.946544183108e-14,3.1502957553806996e-13,6.234639320475099e-13,8.0524835821495e-13,3.8325895361189e-13,-1.3392253824904998e-12,-4.877329782178299e-12,-9.620604301025699e-12,-1.2442037960929001e-11,-6.640677535012699e-12,1.7003574687765002e-11,6.4562719671178e-11,1.2700235969956e-10,1.6426302788982e-10,-1.8270128259941002e-10,-7.3063230518574e-10,-1.4343122671935e-09,-1.8533513264706e-09,-1.1572626651692e-09,1.65615560363e-09,7.0676297359151e-09,1.385797205756e-08,1.7873795407497e-08,1.1790465598145e-08,-1.2608044737595e-08,-5.8430251883787e-08,-1.145456957185e-07,-1.4735967783821e-07,-1.0158723062177e-07
2.005,2.8663324657093002e-18,-2.2357016782464e-19,-1.1709268018735e-17,-3.6141607595449e-17,-6.9632160035695e-17,-8.362651811034099e-17,-5.0098793166307e-18,2.8623547381724e-16,8.9456365381484e-16,1.7157210688294e-15,2.080907188286e-15,3.6564672250432003e-16,-5.964566216164201e-15,-1.8938328992941e-14,-3.6161879904902e-14,-4.4183594604898e-14,-1.2079239003525e-14,1.0587382975822e-13,3.4290336867647e-13,6.519874743814799e-13,8.0083302535666e-13,2.851212788654e-13,-1.5994415511553998e-12,-5.3097027706288e-12,-1.0055990016939e-11,-1.2394824969593001e-11,-5.2815918403666996e-12,2.0541355226897e-11,7.0307358194763e-11,1.3268391543138e-10,1.6386216951707e-10,-2.2394208859558001e-10,-7.960156496515101e-10,-1.4977089275543e-09,-1.8508062764293e-09,-9.9232120961904e-10,2.0684406374876e-09,7.7052089926629e-09,1.4462970026187e-08,1.7863897635349e-08,1.0344179480878e-08,-1.6143287111253e-08,-6.3757832781536e-08,-1.1948439535014e-07,-1.4736725727354e-07,-9.0691306780989e-08
3.005,2.7856736608485e-18,-8.7841410145341e-19,-1.3466762631986e-17,-3.9190090539064e-17,-7.2610288647094e-17,-8.1684397357406e-17,1.1724009176181e-17,3.3042778034576003e-16,9.6974087255935e-16,1.7886595709389e-15,2.0410311848153e-15,-1.0165909235278e-18,-6.9167194885046e-15,-2.0525518107035e-14,-3.7687273208182e-14,-4.3485151485116e-14,-5.1887663034316e-15,1.2345438041739e-13,3.7159531565145996e-13,6.792358283764499e-13,7.9038924672016e-13,1.7403837082085e-13,-1.8776596170007e-12,-5.753855220489599e-12,-1.0471845399861e-11,-1.2261340533623e-11,-3.7449486738293e-12,2.4315608929869e-11,7.6195791062502e-11,1.3810754015583e-10,1.6240103950793e-10,-2.6783951265096e-10,-8.628841220260701e-10,-1.5581702881262e-09,-1.8370700852601e-09,-8.063405919231001e-10,2.506246603875e-09,8.355726783384e-09,1.5039204585021e-08,1.7752550768116e-08,8.7161246276871e-09,-1.9888135331302e-08,-6.9180076634937e-08,-1.2418057109232e-07,-1.4658499726143e-07,-7.8449152051215e-08
4.005,2.6700266240580003e-18,-1.6167788762815e-18,-1.5353745827648e-17,-4.2330641513693e-17,-7.5397774685059e-17,-7.8824212495906e-17,3.0573907488693e-17,3.7778522334937003e-16,1.0470603824952e-15,1.8570960913078e-15,1.9804796731482e-15,-4.1361527975048006e-16,-7.9350448310054e-15,-2.215504599661e-14,-3.9120976695666e-14,-4.2387019188318e-14,2.5562015296518e-15,1.4221810407840998e-13,4.00997089352e-13,7.048739118898399e-13,7.733123708696e-13,4.9333849712997e-14,-2.1739691427866997e-12,-6.208085840153999e-12,-1.086332199068e-11,-1.203334649603e-11,-2.0222145180033e-12,2.8326400126594e-11,8.2205113406661e-11,1.4321311607338002e-10,1.5978371402921002e-10,-3.1438094344374004e-10,-9.309734763673201e-10,-1.6150577320747e-09,-1.8111887021495e-09,-5.9849643379145e-10,2.9693152377033e-09,9.0165717775758e-09,1.5580865533417e-08,1.7531654765093e-08,6.900033171398e-09,-2.3839258424597e-08,-7.4674885826961e-08,-1.2858896304706e-07,-1.4495424019778e-07,-6.4820918216099e-08
5.005,2.5155076658619e-18,-2.4439645517003e-18,-1.7372190249177e-17,-4.5549859657666e-17,-7.7946460572525e-17,-7.4947589844962e-17,5.1666515315013997e-17,4.2834416241772005e-16,1.1261930041996e-15,1.9199306021652002e-15,1.8971210002385e-15,-8.747287929882601e-16,-9.020038420130301e-15,-2.38199699294e-14,-4.0441450180832e-14,-4.0849692830457e-14,1.1200339946696e-14,1.6216884047207e-13,4.3098302016987e-13,7.285402028657099e-13,7.489764328891799e-13,-8.9649623421013e-14,-2.4883466661133997e-12,-6.670443240129799e-12,-1.1225220080433e-11,-1.1702365680691e-11,-1.0518839210246999e-13,3.2572271982411e-11,8.8309342012583e-11,1.4793656839504002e-10,1.5591211939018e-10,-3.6353629575585004e-10,-9.9998715504559e-10,-1.6676949450412e-09,-1.7721933977726e-09,-3.6801951287634e-10,3.4572170228874e-09,9.6848437240221e-09,1.6081840140326e-08,1.7193045958683e-08,4.8901758599434e-09,-2.7991894226908e-08,-8.0217964862778e-08,-1.3266227793195e-07,-1.4241634519888e-07,-4.9771171780643e-08
6.005,2.3180266613876e-18,-3.3652504561325e-18,-1.9523244627998e-17,-4.8831904761428e-17,-8.020375034506e-17,-6.9951435401035e-17,7.5127111938038e-17,4.8212038667426e-16,1.2067535800561001e-15,1.9759680509986e-15,1.7887327824399e-15,-1.3868867034345002e-15,-1.0171757234982999e-14,-2.5512248966694998e-14,-4.162542117582e-14,-3.8832211079317e-14,2.0787051338118e-14,1.8330241340262e-13,4.6140902944107e-13,7.4984632515366e-13,7.1673614897152e-13,-2.4354376073562e-13,-2.8206437127057997e-12,-7.138712530448199e-12,-1.155198657785e-11,-1.1259713165538e-11,2.0139104805148e-12,3.7050102443919e-11,9.447927556725e-11,1.5220988398792e-10,1.5068644158152002e-10,-4.1525654696374005e-10,-1.0695950977359e-09,-1.7153685608354e-09,-1.7191052645849e-09,-1.1420527146881e-10,3.9693386685694e-09,1.0357345395348e-08,1.653572279235e-08,1.6728538669044e-08,2.6814393410194e-09,-3.2339759586218e-08,-8.5782780085423e-08,-1.3635129120544e-07,-1.3891301246746e-07,-3.3269425145024e-08
7.005,2.073293393038e-18,-4.3858481950925e-18,-2.1807113811162e-17,-5.2158303482933e-17,-8.2112453768156e-17,-6.3728150015222e-17,1.0107837634571001e-16,5.3910637159735e-16,1.2882969279816e-15,2.0239157493105e-15,1.6530077158015e-15,-1.9525434730628e-15,-1.1389765662483e-14,-2.7222672669511e-14,-4.2647851636426e-14,-3.62922844126e-14,3.1358005539593e-14,2.0560574717442998e-13,4.921115742218e-13,7.683767771110099e-13,6.759292628476499e-13,-4.1294752847965996e-13,-3.1705743868276e-12,-7.610402290010799e-12,-1.1837715021445e-11,-1.0696532139291e-11,4.3423488942667e-12,4.1754956636197e-11,1.0068236188909001e-10,1.5596115701028e-10,1.4400558615589002e-10,-4.6947225461053e-10,-1.1394326472326e-09,-1.7573290921995e-09,-1.6509401818273e-09,1.6357622358463002e-10,4.5048705894907e-09,1.1030575594255e-08,1.6935827169903e-08,1.6129970407937e-08,2.6940623505209003e-10,-3.6874961998798e-08,-9.1340528852304e-08,-1.3960496800275e-07,-1.3438663069018e-07,-1.5290680638678e-08
8.005,1.7768264432799e-18,-5.5108489138617e-18,-2.422293065147e-17,-5.5507751642926e-17,-8.3610647437211e-17,-5.6165908512682e-17,1.2963907753299e-16,5.992683733068501e-16,1.3703137582109e-15,2.0623811931461e-15,1.487560746056e-15,-2.5740507376629e-15,-1.2673079416393e-14,-2.8940790067989e-14,-4.34819138126e-14,-3.3186447873618e-14,4.2952640364103e-14,2.2905594689316997e-13,5.2290661214983e-13,7.836888205116699e-13,6.258792657073899e-13,-5.984194871e-13,-3.5377025791966997e-12,-8.0827320349899e-12,-1.2076147956565001e-11,-1.0003834568173001e-11,6.8867797793872995e-12,4.6679936325922e-11,1.0688257368138002e-10,1.5911466384239003e-10,1.3576769030562e-10,-5.260920625888e-10,-1.2090995677046e-09,-1.7927921665477e-09,-1.5667142561503e-09,4.658698905620401e-10,5.0627944659515e-09,1.1700723353095e-08,1.7275201090886e-08,1.5389250702707e-08,-2.3495622422123e-09,-4.1587913300981e-08,-9.6860119091384e-08,-1.423706036505e-07,-1.2878064726477e-07,4.1840146580441e-09
